Variable,CTQ1,CTQ2,CTQ3,CTQ4,CTQ5,CTQ6,CTQ7,CTQ8,CTQ9,CTQ10,CTQ11,CTQ12,CTQ13,CTQ14,CTQ15,CTQ16,CTQ17,CTQ18,CTQ19,CTQ20,CTQ21,CTQ22,CTQ23,CTQ24,CTQ25,MPFI1,MPFI2,MPFI3,MPFI4,MPFI5,MPFI6,MPFI7,MPFI8,MPFI9,MPFI10,MPFI11,MPFI12,MPFI13,MPFI14,MPFI15,MPFI16,MPFI17,MPFI18,MPFI19,MPFI20,MPFI21,MPFI22,MPFI23,MPFI24,MPFI25,MPFI26,MPFI27,MPFI28,MPFI29,MPFI30,SCS1,SCS2,SCS3,SCS4,SCS5,SCS6,SCS7,SCS8,SCS9,SCS10,SCS11,SCS12,PWB1,PWB2,PWB3,PWB4,PWB5,PWB6,PWB7,PWB8,PWB9,PWB10,PWB11,PWB12,PWB13,PWB14,PWB15,PWB16,PWB17,PWB18,LEC1,LEC2,LEC3,LEC4,LEC5,LEC6,LEC7,LEC8,LEC9,LEC10,Studii,Orientare_rel,Genul,Varsta,Mediu_prov,self.acceptance,autonomy,purpose,relationship,mastery,growth,PWB,emotional.abuse,physical.abuse,sexual.abuse,emotional.neglect,physical.neglect,self.compassion,flexibility,Zemotional.abuse,Zphysical.abuse,Zsexual.abuse,Zemotional.neglect,Zphysical.neglect,Zself.compassion,Zflexibility,FelxibilityxEA,FelxibilityxPA,FelxibilityxSA,FelxibilityxEN,FelxibilityxPN,CompassionxEA,CompassionxPA,CompassionxSA,CompassionxEN,CompassionxPN,CTQ,ZCTQ,CTQxcomps,CTQxflexibility,Abuse,neglect,ZAbuse,Zneglect,abusexflexib,neglectxflexib,neglectxcompas,abusexcompas
Label,trauma din copilarie,,,,,,,,,,,,,,,,,,,,,,,,,flexibilitatea psihologica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,auto-compasiunea,,,,,,,,,,,,starea de bine psihologica,,,,,,,,,,,,,,,,,,evenimente din viata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zscore(emotional.abuse),Zscore(physical.abuse),Zscore(sexual.abuse),Zscore(emotional.neglect),Zscore(physical.neglect),Zscore(self.compassion),Zscore(flexibility),,,,,,,,,,,,Zscore(CTQ),,,,,Zscore(Abuse),Zscore(neglect),,,,
,1.00,3.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,3.00,2.00,1.00,2.00,1.00,1.00,1.00,4.00,3.00,2.00,2.00,3.00,4.00,5.00,3.00,5.00,5.00,5.00,2.00,3.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,4.00,5.00,1.00,1.00,1.00,5.00,1.00,1.00,2.00,1.00,1.00,2.00,1.00,1.00,2.00,3.00,3.00,3.00,3.00,3.00,2.00,3.00,3.00,5.00,3.00,2.00,2.00,2.00,2.00,5.00,3.00,3.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,2.00,18.00,1.00,6.00,8.00,8.00,13.00,9.00,8.00,52.00,10.00,5.00,5.00,11.00,6.00,18.00,117.00,-0.27674,-0.65262,-0.53057,0.00548,-0.56447,-2.34519,-0.22870,0.06,0.15,0.12,0.00,0.13,0.65,1.53,1.24,-0.01,1.32,37.00,-0.47288,1.11,0.11,20.00,16.00,-0.56144,-0.22732,0.13,0.05,0.53,1.32
,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,3.00,2.00,3.00,2.00,1.00,2.00,1.00,1.00,1.00,4.00,3.00,2.00,2.00,3.00,4.00,5.00,3.00,5.00,5.00,5.00,2.00,3.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,4.00,5.00,1.00,2.00,2.00,1.00,2.00,2.00,2.00,4.00,4.00,2.00,4.00,4.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,2.00,21.00,2.00,9.00,9.00,9.00,9.00,9.00,9.00,54.00,7.00,5.00,5.00,13.00,6.00,30.00,117.00,-0.74175,-0.65262,-0.53057,0.36306,-0.56447,-0.93076,-0.22870,0.17,0.15,0.12,-0.08,0.13,0.69,0.61,0.49,-0.34,0.53,36.00,-0.52277,0.49,0.12,17.00,18.00,-0.79577,0.01435,0.18,0.00,-0.01,0.74
,4.00,3.00,5.00,4.00,5.00,2.00,4.00,4.00,3.00,2.00,1.00,1.00,2.00,2.00,1.00,3.00,3.00,4.00,4.00,4.00,1.00,3.00,4.00,1.00,3.00,4.00,3.00,2.00,2.00,3.00,4.00,5.00,3.00,5.00,5.00,5.00,2.00,3.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,4.00,5.00,3.00,4.00,4.00,4.00,4.00,3.00,4.00,3.00,3.00,4.00,4.00,4.00,3.00,4.00,4.00,5.00,4.00,4.00,4.00,3.00,4.00,5.00,4.00,5.00,4.00,4.00,4.00,5.00,3.00,4.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,2.00,26.00,2.00,11.00,11.00,12.00,15.00,11.00,13.00,73.00,21.00,15.00,7.00,18.00,12.00,44.00,117.00,1.42826,1.35367,-0.03688,1.25700,0.89422,0.71941,-0.22870,-0.33,-0.31,0.01,-0.29,-0.20,1.03,0.97,-0.03,0.90,0.64,73.00,1.32307,0.95,-0.30,43.00,29.00,1.23511,1.34352,-0.28,-0.31,0.97,0.89
,5.00,5.00,5.00,5.00,5.00,1.00,1.00,1.00,5.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,4.00,4.00,1.00,2.00,1.00,1.00,1.00,4.00,3.00,2.00,2.00,3.00,4.00,5.00,3.00,5.00,5.00,5.00,2.00,3.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,4.00,5.00,1.00,5.00,5.00,3.00,5.00,5.00,5.00,1.00,4.00,5.00,3.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,3.00,1.00,2.00,21.00,2.00,15.00,15.00,15.00,15.00,15.00,15.00,90.00,25.00,9.00,6.00,14.00,6.00,47.00,117.00,2.04826,0.14990,-0.28372,0.54185,-0.56447,1.07302,-0.22870,-0.47,-0.03,0.06,-0.12,0.13,2.20,0.16,-0.30,0.58,-0.61,60.00,0.67453,0.72,-0.15,40.00,19.00,1.00078,0.13519,-0.23,-0.03,0.15,1.07
,4.00,3.00,3.00,4.00,4.00,2.00,2.00,5.00,3.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,4.00,3.00,3.00,1.00,2.00,1.00,1.00,1.00,4.00,3.00,2.00,2.00,3.00,4.00,5.00,3.00,5.00,5.00,5.00,2.00,3.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,4.00,5.00,2.00,3.00,4.00,2.00,3.00,2.00,3.00,2.00,1.00,3.00,1.00,2.00,4.00,4.00,4.00,4.00,3.00,5.00,4.00,2.00,4.00,3.00,4.00,3.00,5.00,5.00,4.00,5.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.00,1.00,2.00,25.00,2.00,13.00,11.00,12.00,12.00,11.00,11.00,70.00,18.00,14.00,5.00,13.00,6.00,28.00,117.00,0.96326,1.15304,-0.53057,0.36306,-0.56447,-1.16650,-0.22870,-0.22,-0.26,0.12,-0.08,0.13,-1.12,-1.35,0.62,-0.42,0.66,56.00,0.47498,-0.55,-0.11,37.00,18.00,0.76644,0.01435,-0.18,0.00,-0.02,-0.89
,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,3.00,2.00,2.00,3.00,4.00,5.00,3.00,5.00,5.00,5.00,2.00,3.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,4.00,5.00,3.00,4.00,4.00,4.00,4.00,3.00,4.00,4.00,4.00,2.00,4.00,4.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,4.00,3.00,3.00,3.00,3.00,3.00,5.00,5.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,2.00,21.00,2.00,9.00,9.00,9.00,12.00,11.00,9.00,59.00,7.00,5.00,7.00,5.00,5.00,44.00,117.00,-0.74175,-0.65262,-0.03688,-1.06725,-0.80759,0.71941,-0.22870,0.17,0.15,0.01,0.24,0.18,-0.53,-0.47,-0.03,-0.77,-0.58,29.00,-0.87198,-0.63,0.20,19.00,9.00,-0.63955,-1.07315,0.15,0.25,-0.77,-0.46
,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,1.00,1.00,1.00,1.00,1.00,3.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,3.00,2.00,2.00,3.00,4.00,5.00,3.00,5.00,5.00,5.00,2.00,3.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,4.00,5.00,2.00,3.00,5.00,1.00,5.00,2.00,2.00,1.00,1.00,5.00,1.00,2.00,1.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,3.00,5.00,3.00,5.00,4.00,5.00,5.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,2.00,21.00,2.00,9.00,15.00,14.00,15.00,13.00,15.00,81.00,25.00,25.00,5.00,22.00,24.00,30.00,117.00,2.04826,3.35996,-0.53057,1.97216,3.81159,-0.93076,-0.22870,-0.47,-0.77,0.12,-0.45,-0.87,-1.91,-3.13,0.49,-1.84,-3.55,101.00,2.71993,-2.53,-0.62,55.00,41.00,2.17244,2.79352,-0.50,-0.64,-2.60,-2.02
,3.00,2.00,4.00,3.00,2.00,4.00,5.00,1.00,5.00,5.00,3.00,2.00,3.00,3.00,2.00,4.00,5.00,1.00,5.00,3.00,2.00,3.00,4.00,5.00,1.00,4.00,3.00,2.00,2.00,3.00,4.00,5.00,3.00,5.00,5.00,5.00,2.00,3.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,4.00,5.00,3.00,1.00,4.00,3.00,4.00,2.00,5.00,4.00,2.00,1.00,1.00,2.00,4.00,3.00,2.00,5.00,2.00,3.00,5.00,2.00,5.00,3.00,4.00,2.00,4.00,2.00,4.00,4.00,3.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,1.00,1.00,21.00,1.00,13.00,7.00,11.00,12.00,9.00,10.00,62.00,14.00,20.00,13.00,18.00,15.00,32.00,117.00,0.34326,2.35681,1.44416,1.25700,1.62356,-0.69502,-0.22870,-0.08,-0.54,-0.33,-0.29,-0.37,-0.24,-1.64,-1.00,-0.87,-1.13,80.00,1.67229,-1.16,-0.38,47.00,28.00,1.54755,1.22269,-0.35,-0.28,-0.85,-1.08
,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,3.00,2.00,1.00,2.00,1.00,1.00,1.00,4.00,3.00,2.00,2.00,3.00,4.00,5.00,3.00,5.00,5.00,5.00,2.00,3.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,4.00,5.00,4.00,4.00,4.00,5.00,4.00,4.00,4.00,4.00,5.00,4.00,4.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,5.00,4.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,4.00,2.00,20.00,1.00,14.00,14.00,15.00,15.00,12.00,13.00,83.00,7.00,5.00,5.00,11.00,6.00,50.00,117.00,-0.74175,-0.65262,-0.53057,0.00548,-0.56447,1.42663,-0.22870,0.17,0.15,0.12,0.00,0.13,-1.06,-0.93,-0.76,0.01,-0.81,34.00,-0.62254,-0.89,0.14,17.00,16.00,-0.79577,-0.22732,0.18,0.05,-0.32,-1.14
,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,3.00,2.00,2.00,3.00,4.00,5.00,3.00,5.00,5.00,5.00,2.00,3.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,4.00,5.00,2.00,3.00,4.00,3.00,4.00,3.00,4.00,3.00,2.00,4.00,3.00,3.00,3.00,3.00,4.00,4.00,3.00,4.00,4.00,3.00,4.00,4.00,4.00,4.00,4.00,5.00,5.00,5.00,5.00,5.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,2.00,21.00,2.00,11.00,11.00,13.00,13.00,12.00,13.00,73.00,5.00,5.00,5.00,5.00,5.00,38.00,117.00,-1.05175,-0.65262,-0.53057,-1.06725,-0.80759,0.01219,-0.22870,0.24,0.15,0.12,0.24,0.18,-0.01,-0.01,-0.01,-0.01,-0.01,25.00,-1.07153,-0.01,0.25,15.00,9.00,-0.95200,-1.07315,0.22,0.25,-0.01,-0.01
,4.00,2.00,5.00,5.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,4.00,4.00,2.00,1.00,1.00,1.00,1.00,4.00,3.00,2.00,2.00,3.00,4.00,5.00,3.00,5.00,5.00,5.00,2.00,3.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,4.00,5.00,2.00,5.00,5.00,1.00,5.00,5.00,5.00,5.00,3.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,3.00,1.00,2.00,22.00,1.00,15.00,15.00,15.00,15.00,15.00,15.00,90.00,21.00,5.00,5.00,13.00,6.00,51.00,117.00,1.42826,-0.65262,-0.53057,0.36306,-0.56447,1.54450,-0.22870,-0.33,0.15,0.12,-0.08,0.13,2.21,-1.01,-0.82,0.56,-0.87,50.00,0.17566,0.27,-0.04,31.00,18.00,0.29778,0.01435,-0.07,0.00,0.02,0.46
,3.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,3.00,2.00,2.00,3.00,4.00,5.00,3.00,5.00,5.00,5.00,2.00,3.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,4.00,5.00,1.00,5.00,3.00,1.00,5.00,5.00,5.00,1.00,1.00,5.00,1.00,1.00,3.00,1.00,5.00,5.00,5.00,5.00,5.00,3.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,2.00,20.00,1.00,13.00,9.00,15.00,15.00,15.00,15.00,82.00,9.00,5.00,5.00,5.00,5.00,34.00,117.00,-0.43174,-0.65262,-0.53057,-1.06725,-0.80759,-0.45928,-0.22870,0.10,0.15,0.12,0.24,0.18,0.20,0.30,0.24,0.49,0.37,29.00,-0.87198,0.40,0.20,19.00,9.00,-0.63955,-1.07315,0.15,0.25,0.49,0.29
,3.00,3.00,4.00,4.00,3.00,1.00,1.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,3.00,2.00,2.00,3.00,4.00,5.00,3.00,5.00,5.00,5.00,2.00,3.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,4.00,5.00,4.00,5.00,5.00,3.00,4.00,3.00,4.00,4.00,2.00,4.00,2.00,3.00,5.00,5.00,5.00,5.00,4.00,5.00,5.00,4.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,2.00,21.00,2.00,15.00,14.00,15.00,15.00,13.00,15.00,87.00,17.00,10.00,5.00,11.00,10.00,43.00,117.00,0.80826,0.35052,-0.53057,0.00548,0.40799,0.60154,-0.22870,-0.18,-0.08,0.12,0.00,-0.09,0.49,0.21,-0.32,0.00,0.25,53.00,0.32532,0.20,-0.07,32.00,20.00,0.37589,0.25602,-0.09,-0.06,0.15,0.23
,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,3.00,2.00,2.00,3.00,4.00,5.00,3.00,5.00,5.00,5.00,2.00,3.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,4.00,5.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,2.00,33.00,2.00,12.00,12.00,12.00,12.00,12.00,12.00,72.00,5.00,6.00,5.00,5.00,5.00,36.00,117.00,-1.05175,-0.45199,-0.53057,-1.06725,-0.80759,-0.22355,-0.22870,0.24,0.10,0.12,0.24,0.18,0.24,0.10,0.12,0.24,0.18,26.00,-1.02164,0.23,0.23,16.00,9.00,-0.87388,-1.07315,0.20,0.25,0.24,0.20
,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,3.00,2.00,2.00,3.00,4.00,5.00,3.00,5.00,5.00,5.00,2.00,3.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,4.00,5.00,1.00,3.00,3.00,5.00,4.00,4.00,4.00,2.00,4.00,2.00,4.00,3.00,4.00,4.00,5.00,5.00,5.00,4.00,3.00,3.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,5.00,5.00,5.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,2.00,20.00,2.00,11.00,12.00,15.00,15.00,14.00,13.00,80.00,5.00,5.00,8.00,5.00,5.00,39.00,117.00,-1.05175,-0.65262,0.20996,-1.06725,-0.80759,0.13006,-0.22870,0.24,0.15,-0.05,0.24,0.18,-0.14,-0.08,0.03,-0.14,-0.11,28.00,-0.92187,-0.12,0.21,18.00,9.00,-0.71766,-1.07315,0.16,0.25,-0.14,-0.09
,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,3.00,3.00,3.00,3.00,1.00,2.00,1.00,1.00,1.00,4.00,3.00,2.00,2.00,3.00,4.00,5.00,3.00,5.00,5.00,5.00,2.00,3.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,4.00,5.00,2.00,4.00,4.00,3.00,4.00,3.00,4.00,3.00,4.00,1.00,4.00,4.00,3.00,4.00,4.00,3.00,4.00,5.00,5.00,4.00,3.00,3.00,3.00,3.00,4.00,3.00,4.00,4.00,3.00,5.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.00,1.00,1.00,24.00,1.00,12.00,11.00,11.00,10.00,10.00,13.00,67.00,7.00,5.00,5.00,15.00,6.00,40.00,117.00,-0.74175,-0.65262,-0.53057,0.72064,-0.56447,0.24793,-0.22870,0.17,0.15,0.12,-0.16,0.13,-0.18,-0.16,-0.13,0.18,-0.14,38.00,-0.42299,-0.10,0.10,17.00,20.00,-0.79577,0.25602,0.18,-0.06,0.06,-0.20
,4.00,2.00,4.00,4.00,4.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,3.00,4.00,4.00,4.00,1.00,3.00,1.00,2.00,2.00,4.00,3.00,2.00,2.00,3.00,4.00,5.00,3.00,5.00,5.00,5.00,2.00,3.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,4.00,5.00,4.00,3.00,4.00,3.00,3.00,3.00,3.00,2.00,4.00,3.00,3.00,3.00,3.00,2.00,3.00,3.00,2.00,3.00,2.00,2.00,3.00,4.00,4.00,4.00,4.00,3.00,3.00,4.00,4.00,4.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,1.00,27.00,1.00,9.00,7.00,9.00,11.00,10.00,11.00,57.00,18.00,8.00,5.00,18.00,9.00,38.00,117.00,0.96326,-0.05073,-0.53057,1.25700,0.16487,0.01219,-0.22870,-0.22,0.01,0.12,-0.29,-0.04,0.01,0.00,-0.01,0.02,0.00,58.00,0.57476,0.01,-0.13,31.00,25.00,0.29778,0.86019,-0.07,-0.20,0.01,0.00
,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,4.00,3.00,2.00,2.00,3.00,4.00,5.00,3.00,5.00,5.00,5.00,2.00,3.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,4.00,5.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,3.00,4.00,4.00,3.00,4.00,4.00,5.00,5.00,5.00,4.00,5.00,5.00,4.00,5.00,4.00,4.00,4.00,4.00,4.00,4.00,5.00,4.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,1.00,26.00,1.00,13.00,13.00,14.00,14.00,12.00,14.00,80.00,5.00,5.00,5.00,6.00,6.00,49.00,117.00,-1.05175,-0.65262,-0.53057,-0.88847,-0.56447,1.30876,-0.22870,0.24,0.15,0.12,0.20,0.13,-1.38,-0.85,-0.69,-1.16,-0.74,27.00,-0.97176,-1.27,0.22,15.00,11.00,-0.95200,-0.83148,0.22,0.19,-1.09,-1.25
,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,3.00,2.00,2.00,3.00,4.00,5.00,3.00,5.00,5.00,5.00,2.00,3.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,4.00,5.00,1.00,5.00,5.00,2.00,5.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,4.00,3.00,4.00,3.00,4.00,4.00,4.00,4.00,2.00,4.00,4.00,3.00,3.00,3.00,3.00,4.00,4.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,4.00,1.00,2.00,26.00,1.00,10.00,11.00,10.00,9.00,11.00,12.00,63.00,5.00,5.00,5.00,5.00,5.00,39.00,117.00,-1.05175,-0.65262,-0.53057,-1.06725,-0.80759,0.13006,-0.22870,0.24,0.15,0.12,0.24,0.18,-0.14,-0.08,-0.07,-0.14,-0.11,25.00,-1.07153,-0.14,0.25,15.00,9.00,-0.95200,-1.07315,0.22,0.25,-0.14,-0.12
,3.00,1.00,3.00,2.00,2.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,3.00,2.00,2.00,3.00,4.00,5.00,3.00,5.00,5.00,5.00,2.00,3.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,4.00,5.00,4.00,4.00,5.00,3.00,5.00,5.00,5.00,4.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,5.00,4.00,5.00,4.00,4.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,2.00,21.00,1.00,14.00,14.00,15.00,15.00,13.00,15.00,86.00,11.00,6.00,5.00,6.00,5.00,49.00,117.00,-0.12174,-0.45199,-0.53057,-0.88847,-0.80759,1.30876,-0.22870,0.03,0.10,0.12,0.20,0.18,-0.16,-0.59,-0.69,-1.16,-1.06,33.00,-0.67243,-0.88,0.15,22.00,10.00,-0.40522,-0.95232,0.09,0.22,-1.25,-0.53
,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,3.00,2.00,2.00,3.00,4.00,5.00,3.00,5.00,5.00,5.00,2.00,3.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,4.00,5.00,1.00,5.00,5.00,1.00,5.00,5.00,5.00,1.00,1.00,5.00,1.00,1.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,2.00,21.00,2.00,15.00,15.00,15.00,15.00,15.00,15.00,90.00,5.00,6.00,5.00,5.00,5.00,36.00,117.00,-1.05175,-0.45199,-0.53057,-1.06725,-0.80759,-0.22355,-0.22870,0.24,0.10,0.12,0.24,0.18,0.24,0.10,0.12,0.24,0.18,26.00,-1.02164,0.23,0.23,16.00,9.00,-0.87388,-1.07315,0.20,0.25,0.24,0.20
